x,y
0,0
2560,1440
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,885
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1314,886
1315,886
1315,886
1315,886
1315,886
1315,886
1315,886
1315,886
1315,886
1315,886
1315,886
1315,886
1315,886
1315,886
1315,886
1315,886
1315,886
1315,886
1315,886
1315,886
1315,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,886
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
1316,887
